-12.002631992939738	-11.997643310952542	-11.99934867966572	-11.999397436996063	-11.998520877132405	-12.003130996906899	-12.000144462854461	-11.998240369610265	-12.002719561224945	-11.993665503133135	-12.001499434685044	-12.001775879386248	-11.996349708131328	-12.000073857440476	-12.00099075882237	-11.996808575190954	-12.005312146485071	-11.996094676263276	-11.996430798587209	-12.000579455943239	-12.000417272770665	-12.00103343477123	-12.004060593688646	-11.995536749316742	-11.99566623481787	-12.000276173317495	-12.000974543711799	-12.002995449647624	-11.998046976695976	-11.996355979296311
-12.10047734666465	-12.104911097199993	-12.103073610948272	-12.102302140442744	-12.107599380171504	-12.097653842643572	-12.105078597943567	-12.104997080170396	-12.101064429458123	-12.100662350248005	-12.104090486496986	-12.102619144486214	-12.099632037289508	-12.098069910280548	-12.100079950916209	-12.110030368518895	-12.103241772222948	-12.103302334555073	-12.09825844320909	-12.102119121018196	-12.094319509331056	-12.094160050905492	-12.099502648147618	-12.097095602355381	-12.10422352864124	-12.09223375049961	-12.107830396449376	-12.102993134970474	-12.101624232075189	-12.103770599843836
-12.200889127131553	-12.199823221516196	-12.202679000293603	-12.193678084153186	-12.205664249628951	-12.206354176465414	-12.195881626910365	-12.198169823548534	-12.204637907886163	-12.206600238546068	-12.196348261678953	-12.196902524422221	-12.193566900053085	-12.199591087124062	-12.20414398473157	-12.194456402997625	-12.197600089733536	-12.206464459467144	-12.199886273105323	-12.195463270472267	-12.200590331269776	-12.20485505126755	-12.194525540733691	-12.187650583885539	-12.199087494648008	-12.201986594502308	-12.19766591658043	-12.19951905151641	-12.192581224105535	-12.197429759672875
-12.299251124044323	-12.294239954154964	-12.305461974866422	-12.29630533051406	-12.300604974122269	-12.304129645279634	-12.293052013049147	-12.309399298274634	-12.294308704336608	-12.30798898274949	-12.292232193222187	-12.302356361884023	-12.30022855982284	-12.300319755860011	-12.298955166180665	-12.291817485281829	-12.304481361104482	-12.30124642010102	-12.308559126965752	-12.291096832597162	-12.294283078323074	-12.311019582864438	-12.29091944458625	-12.300005679380082	-12.295204582848728	-12.30493172685927	-12.304501354149119	-12.300919964136018	-12.290265021925704	-12.30258004971624
-12.3987494582683	-12.396736270684277	-12.39400490536174	-12.39735719068907	-12.383086199444827	-12.405959483835646	-12.396111896977319	-12.402374635404747	-12.395151971750778	-12.39889741081031	-12.40143915426193	-12.399028945814733	-12.39917779328636	-12.390773169449705	-12.394255990699063	-12.397003347339659	-12.396951456691262	-12.397244962327756	-12.40236262833068	-12.402018504768114	-12.399300967231017	-12.397536742941215	-12.403248377632496	-12.406781638243478	-12.398398301047436	-12.402236766191935	-12.402927566070206	-12.39739038394111	-12.41085725357318	-12.392539570889518
-12.500993444835755	-12.501416461571166	-12.491197695909753	-12.499504192934756	-12.502590589138489	-12.495075150370006	-12.490603982627428	-12.494630581641283	-12.497475305960785	-12.496239271988076	-12.49436887044577	-12.506123514712801	-12.494558872189502	-12.501007273139138	-12.49534730740697	-12.505359025019992	-12.497831065705252	-12.49844681474319	-12.504946871718591	-12.497969390782746	-12.510611502437156	-12.503278625730305	-12.490015674958261	-12.490383742109943	-12.504805729702356	-12.500796005264908	-12.50823041685239	-12.4976409508455	-12.49787127846706	-12.49201454176488
-12.592906738351841	-12.596767345738101	-12.59268532689123	-12.600325432288559	-12.59095061566296	-12.596873878124311	-12.600695068959183	-12.587680795340376	-12.599523057781191	-12.589059831447832	-12.586343440453481	-12.602861779766483	-12.606244013626714	-12.597631886247811	-12.601153590438976	-12.597919112746244	-12.60882253180011	-12.585699237545697	-12.600531952235414	-12.593203992588462	-12.594512494981943	-12.605397147485405	-12.597481029548176	-12.60346723824138	-12.604377501339437	-12.600833247314634	-12.590404232844353	-12.589095385682851	-12.591598821924796	-12.59149697613554
-12.70260067085701	-12.700211238551663	-12.706921903151988	-12.683701360919638	-12.700558038901658	-12.700243868243508	-12.703881497304092	-12.690294696032913	-12.701727289527332	-12.702923619808308	-12.701728738896051	-12.709537954145512	-12.69369378971659	-12.705003405594315	-12.707516597637268	-12.71427883559528	-12.700674929445709	-12.709046223522897	-12.699076183405369	-12.704308218080445	-12.698605723174296	-12.703091495919365	-12.70164315321365	-12.711770015751963	-12.704761219856286	-12.700639911879732	-12.711676499527634	-12.701255955502909	-12.712708471417596	-12.700909781951642
-12.788890635248912	-12.794581931831274	-12.805373088160913	-12.803423159631595	-12.800944596831284	-12.787028230305843	-12.79744927798318	-12.803304835688959	-12.796983857815501	-12.80219539575003	-12.795985269743582	-12.790948764281204	-12.78554574374473	-12.806019782113802	-12.79959275764922	-12.79996815331165	-12.803803584575215	-12.794071597828484	-12.814092684666996	-12.792458058292492	-12.793819325881323	-12.803688337109039	-12.808219703003044	-12.791704475552725	-12.810140556953549	-12.82051791333638	-12.797384805951053	-12.789705189779358	-12.786726745465385	-12.796884143974651
-12.896283067684895	-12.911572321485277	-12.897420294978783	-12.900226380571521	-12.899814580270988	-12.90365524575109	-12.91604375224638	-12.894261140293654	-12.895444717278366	-12.908300351325291	-12.89212062954441	-12.912211424126278	-12.916837779007055	-12.918905215098498	-12.907587209927552	-12.883460556409604	-12.894999530021446	-12.902625143054491	-12.896562114815293	-12.909962380646608	-12.913798861432895	-12.887465348063257	-12.895639283841104	-12.902910288381223	-12.906814695761637	-12.890768161084553	-12.896855953275898	-12.902805152422593	-12.906808313173249	-12.890862149030639
-12.987118403850623	-12.985380844220568	-12.994584673702445	-12.995152512313503	-12.997076003879256	-13.006633244342398	-13.030152743129056	-13.011811681635947	-12.995947889937439	-13.00777485172797	-13.002159603228725	-13.005382103308406	-13.016658347774237	-13.02074874124553	-12.999068248029015	-12.991623198493848	-12.987010691246507	-12.995629336470135	-13.000877985522948	-12.99890496611779	-12.998736839437852	-13.004854793577987	-12.99658929588129	-13.011115743608983	-12.989543789163875	-12.99310901653004	-12.993163699518178	-12.997126367926823	-12.996661405131318	-13.013231140033925
-13.089296503377128	-13.104420267484148	-13.101401708569314	-13.109272744472571	-13.111300503353785	-13.086913013771374	-13.088813171906255	-13.092010706930312	-13.094502171700237	-13.092863926328391	-13.084622234472032	-13.113229986794039	-13.086703069777261	-13.10655724914912	-13.094665675355781	-13.097539405128547	-13.117381785690405	-13.109755648274817	-13.098349703633136	-13.110257716994463	-13.102542773906634	-13.091418495728664	-13.098193362636882	-13.116598188179339	-13.091281122141803	-13.093902864680972	-13.094027082244034	-13.097503928205647	-13.120679550860709	-13.107113103176111
-13.214655460689638	-13.209767985346117	-13.186863693660841	-13.202025573311529	-13.204344042024134	-13.187515735674372	-13.18437974807885	-13.184877390293904	-13.201165904658382	-13.205579703641494	-13.210745755301787	-13.201177416737739	-13.186964137697958	-13.215151165318508	-13.209120156432704	-13.200901864484873	-13.21187692713103	-13.201392011204018	-13.19309327613819	-13.197939036767316	-13.204819678217838	-13.200130140872522	-13.20394751762079	-13.189454652787298	-13.199150877088599	-13.189206967782233	-13.19201681578266	-13.216583864964631	-13.21380411355678	-13.190052003224833
-13.292857879875424	-13.29810033928077	-13.29607409868532	-13.291159204021637	-13.314604866426428	-13.313941008435359	-13.313574551432765	-13.30203234659425	-13.284676904964355	-13.287815681675156	-13.309951478491845	-13.310150652195192	-13.27533463488725	-13.290985514746614	-13.273725729217267	-13.31000727029868	-13.287318462995225	-13.283775799076528	-13.30306021110709	-13.286121269437293	-13.311016128702605	-13.290757598040546	-13.296700536121799	-13.296443153856405	-13.310541517910858	-13.2942154719313	-13.297239201900517	-13.301962008068738	-13.31381468298472	-13.303598787743379
-13.404951028436123	-13.398330011651792	-13.403654075570326	-13.405331722982435	-13.411881472334473	-13.383035375954458	-13.394167799143709	-13.387066700024917	-13.403294209157735	-13.382433090429334	-13.412633585352282	-13.391196266780353	-13.404984867348864	-13.418285754481277	-13.400190933264195	-13.41988211111	-13.407275176366472	-13.396656133858471	-13.401534928006923	-13.380495665998234	-13.411252179674273	-13.410786613143566	-13.391706464787157	-13.383624689329809	-13.384748277984624	-13.413659765248937	-13.38931002856218	-13.397872956354249	-13.403909983770443	-13.40339143105031
-13.49436642154087	-13.500382333116935	-13.5016673761746	-13.504154872650242	-13.506284956966626	-13.502149376484038	-13.496538745333366	-13.499363514380013	-13.499376812441657	-13.508600728249123	-13.506824592505271	-13.519618290825665	-13.50233234466	-13.490079635644667	-13.480333782291614	-13.527791045426538	-13.488302300535654	-13.489388282409994	-13.477923343034323	-13.505506725122554	-13.4952105556115	-13.493817196216673	-13.487175874677698	-13.499388826141178	-13.495356531223798	-13.508999771038638	-13.508269279460782	-13.508327748246957	-13.49639017510542	-13.50657208271463
-13.622900396800402	-13.592709325398836	-13.584838156926782	-13.597031618728256	-13.58889920999898	-13.580890078022463	-13.604673772687619	-13.615196128443193	-13.595901349477906	-13.596380321147773	-13.60679315142341	-13.589124998830698	-13.597584886649035	-13.608581423618892	-13.607679609455674	-13.615092453481266	-13.60015482392622	-13.612308751476082	-13.619614634109588	-13.607975144377232	-13.59189907608025	-13.603397192426007	-13.596433400758741	-13.632419796663946	-13.615127363071737	-13.613815694429906	-13.580480019033287	-13.58372176099703	-13.591869533641672	-13.608966176822197
-13.712939086360613	-13.701596861134185	-13.690937370994419	-13.702944630341436	-13.688689358689102	-13.696493835386635	-13.697297463328848	-13.705716196672805	-13.692874115323182	-13.702271888478046	-13.70866851116237	-13.706493487759472	-13.675246221691951	-13.68654990323134	-13.687107836337338	-13.715979902987247	-13.70378969685933	-13.712944544759274	-13.707348489317567	-13.698017378218529	-13.709019223666242	-13.700100778290755	-13.697370975879535	-13.704845388773748	-13.70133500424364	-13.721632341923279	-13.704355164859905	-13.709757199650186	-13.683540922889192	-13.69699503880855
-13.779167241214768	-13.770344687533774	-13.780337892590449	-13.776626312581262	-13.813986868845335	-13.793813913802904	-13.794720345766546	-13.796239188738953	-13.798243819191363	-13.78340068305986	-13.80112875993014	-13.783420093306061	-13.814873408937775	-13.830059207142805	-13.797964879075861	-13.799529019198165	-13.806660660596357	-13.805133166857189	-13.792193684484621	-13.810757768981853	-13.781280980166551	-13.824044584435681	-13.796249969908823	-13.799447751607055	-13.792849744829367	-13.779603698641864	-13.78615350498747	-13.781137133305839	-13.818185057480768	-13.787696047127058
-13.90639540455449	-13.904638420634205	-13.931789132826289	-13.909051048282226	-13.916346346573283	-13.867426690103237	-13.927151732624383	-13.927490104850826	-13.937777675012612	-13.89667812742514	-13.927177686554828	-13.939836754052639	-13.909646186824075	-13.915642959022177	-13.897951079152351	-13.881738935701856	-13.880119575061244	-13.909201907634701	-13.91549601188521	-13.88912776075485	-13.863796480327208	-13.890759894941135	-13.906967976666355	-13.907985288056727	-13.885208614055058	-13.881593217645731	-13.908335105642612	-13.88485838866967	-13.928444315025825	-13.886235082799521
-14.047089100004914	-13.998464256575057	-14.023548995434648	-13.989934825951027	-14.022793225469131	-14.004015835151092	-14.016661295442733	-13.998435225606839	-14.029564599172117	-13.989883664870272	-14.01336227661583	-14.004148168174096	-14.03782264271853	-13.98395337384526	-14.023269307530994	-14.003953211783564	-13.98652776853318	-14.005113939159646	-14.005095082336085	-13.992902264057111	-13.990381299297843	-14.016883579575795	-13.984326506807259	-14.020615729743946	-14.012672988319988	-14.012513661719336	-13.982397008579966	-14.02254731432388	-13.986364037993633	-13.979468009663362
-14.073873285951562	-14.100086904919763	-14.075729665124344	-14.084972847058808	-14.116622250890257	-14.079302734879626	-14.106500605879473	-14.098639303028598	-14.095120342395942	-14.10080309336828	-14.101734997487316	-14.092172276038815	-14.097641326339133	-14.12081893036106	-14.117181694567309	-14.098500759607852	-14.115545984471176	-14.1117507174993	-14.081345586451233	-14.108606094648694	-14.117467795880305	-14.105242593223112	-14.101692764688226	-14.093888423840987	-14.136555448619317	-14.119554762848109	-14.120821589476906	-14.118616465814963	-14.092594242889989	-14.09666364432511
-14.179066752499843	-14.207083932997834	-14.163352941398268	-14.195725383300955	-14.19586776977051	-14.248797247769074	-14.188548909376868	-14.230773272986232	-14.208618086741232	-14.198295877521756	-14.181408921585916	-14.208553400329704	-14.176046118451346	-14.168019180111703	-14.209791236815885	-14.20149420898634	-14.220657898193128	-14.19628424159617	-14.1933034421683	-14.201850073096912	-14.208407504412142	-14.203613145255174	-14.17759804486117	-14.190859863869129	-14.172755705198758	-14.195086077717876	-14.220900414922852	-14.196362538891693	-14.23750894837369	-14.181801373234588
-14.310482541137326	-14.281559438750783	-14.322310958194802	-14.286750472363368	-14.277891128157709	-14.300365035359595	-14.308422971850868	-14.249664340704763	-14.291192647055679	-14.312827520562701	-14.306696216366028	-14.35200300372944	-14.296606243941667	-14.32341912712333	-14.295427007554427	-14.296062760637284	-14.283315263529238	-14.284954986769725	-14.293273954626502	-14.284278617864517	-14.284612588598025	-14.271814701882757	-14.339565837585557	-14.292492005224425	-14.31525941445037	-14.300727694426318	-14.316708331728393	-14.284244114535268	-14.299502453321702	-14.30353674195011
-14.386516654141905	-14.368618770760792	-14.407408143911706	-14.387991103096434	-14.38163003458759	-14.390199795198383	-14.39247938312527	-14.377741913485249	-14.420908755629192	-14.404013942762905	-14.37842312917642	-14.41977311799269	-14.384965648747453	-14.384301315497137	-14.435554281363126	-14.402399748836562	-14.399547909440312	-14.365664973629858	-14.37857596117861	-14.388288712819312	-14.431258630685608	-14.398129383648074	-14.384190966433161	-14.375606368304265	-14.411787519735567	-14.372389254874237	-14.362062230827318	-14.39162497097451	-14.419569202136822	-14.358949241230238
-14.508909546438028	-14.521912690331945	-14.496336235718108	-14.518347144847628	-14.474157194575598	-14.520518561081374	-14.465796506015488	-14.498969683685196	-14.4752932360513	-14.494280076119933	-14.514343290578335	-14.487984378578552	-14.499999829686251	-14.48217792993297	-14.483713276344224	-14.464081847841157	-14.495334860680119	-14.488329832783151	-14.483262282785642	-14.530779192241978	-14.484345071158092	-14.490889372649443	-14.49540368395475	-14.495017956738407	-14.508101609280972	-14.520014403416669	-14.493680053191447	-14.508466564875572	-14.513139012334031	-14.501781836314855
-14.566534970084575	-14.564118553908399	-14.60728998171091	-14.6086144594505	-14.578892108443181	-14.632571993392919	-14.62350657048813	-14.629908592256237	-14.5848732507298	-14.581939209344513	-14.608447102208816	-14.61240091041676	-14.606371654374882	-14.596527111800699	-14.619450883730773	-14.59488013830451	-14.6235374522508	-14.569042523221778	-14.603175353932127	-14.622989264635756	-14.620799812409071	-14.626987055407927	-14.599967472953496	-14.606314852560846	-14.594156872560871	-14.561689577436969	-14.611261296083509	-14.588118961125279	-14.601650199803151	-14.617263815700914
-14.720218995538998	-14.673660188471883	-14.697029966760832	-14.714094142638649	-14.695899395701312	-14.713773593848257	-14.70891029452418	-14.696122244948311	-14.699274976948576	-14.655498754182036	-14.714967341683318	-14.691015345481967	-14.704050711048032	-14.764023571228327	-14.655738922732766	-14.649079683641562	-14.657653690718895	-14.719486909761708	-14.669466699155793	-14.64785764980705	-14.690375681585717	-14.70821571570678	-14.707193072190812	-14.736184164730213	-14.656815321311758	-14.709854857110109	-14.679816615608003	-14.666268940070863	-14.714097020155288	-14.710578060265822
-14.85931863990892	-14.827527973656728	-14.787432608590736	-14.79624441828203	-14.813380388158228	-14.80613794487999	-14.76954003053096	-14.836000267067595	-14.82861450445801	-14.805649155109961	-14.793396942359108	-14.809210876493678	-14.816415961609	-14.795197438126445	-14.835225489091334	-14.829401809623864	-14.803961000502904	-14.807244649863673	-14.835321762563778	-14.766366977957796	-14.828379679344575	-14.766252430960234	-14.801844775061657	-14.78760231622999	-14.764391337836505	-14.769176596866492	-14.814441130459487	-14.84520593083889	-14.787324375781257	-14.821193452006424
-14.879252515381397	-14.905191490861252	-14.854921648284634	-14.903424022175244	-14.853426561549572	-14.885219348923583	-14.878837621928263	-14.905919042624381	-14.920061556972305	-14.88562446272598	-14.887732617867162	-14.857036411872866	-14.892097633600295	-14.909225636092698	-14.895950231305358	-14.860737712109044	-14.910544509269537	-14.901631381311198	-14.863462608170321	-14.892636788053341	-14.894514491635723	-14.89837347743496	-14.884740451923312	-14.881420977533946	-14.945615698951627	-14.913097353410254	-14.915765871341364	-14.868856908980604	-14.88980225284132	-14.914167267545947
-14.993932473133537	-15.020051612047075	-15.020354145095817	-14.977793183730018	-14.981122313496517	-15.014037958582914	-15.00442034457946	-14.999895883555855	-14.96380543036328	-15.036927997852393	-14.985269840600926	-14.98696756779067	-14.991200560865629	-15.056523037987516	-14.990697058170912	-15.003761901892473	-15.009028508723105	-15.01954905514913	-14.964469477920497	-14.998484935967742	-14.966907996017506	-14.979822520555015	-15.008563638650118	-14.992676592051918	-15.028553505106158	-15.001198841339912	-15.005905412410993	-14.979485044297915	-14.973208673086926	-15.036060817685785
-15.07470785334562	-15.117436707251015	-15.102927587937229	-15.126147714695197	-15.098584949918507	-15.074067151246346	-15.094488760733183	-15.111078358687113	-15.075406152770947	-15.109320123598916	-15.141850407288578	-15.053011162037652	-15.078022784193974	-15.12156138686937	-15.120483935800221	-15.081868827005211	-15.105923018282954	-15.099294355931239	-15.06784601061719	-15.096897727347447	-15.062869876022162	-15.052560277446615	-15.137719914188034	-15.078913975827383	-15.060166496979024	-15.13725626218005	-15.099330207293619	-15.038135654009999	-15.121600556112107	-15.100626520531668
-15.191083524391628	-15.216439909921165	-15.194787758483612	-15.215487483370483	-15.193382744104474	-15.176195513468837	-15.222655760821167	-15.182923950042357	-15.215310921677005	-15.218082488019943	-15.266011518762955	-15.210691573983466	-15.168616481131158	-15.257217243400829	-15.18400054187597	-15.17883926649379	-15.182208189149133	-15.20572807588808	-15.239042691031415	-15.150801819796852	-15.20294673293685	-15.160591979207794	-15.15568592188642	-15.169161650501886	-15.211655712350499	-15.18086929478185	-15.191090886563417	-15.20785436084666	-15.196926264804354	-15.221074506441878
-15.249372023201422	-15.280942868780624	-15.261777144947342	-15.285084801689154	-15.318361289024224	-15.278415354453081	-15.281733419597167	-15.263591981527766	-15.302189827724735	-15.318182477355698	-15.317136752758245	-15.346159858838966	-15.27644232967232	-15.261492003959985	-15.310304058854168	-15.256342204635457	-15.243835575722045	-15.307958304784904	-15.305501094055924	-15.281010007985264	-15.267530509050125	-15.30130389312996	-15.318426945795382	-15.270465601166297	-15.32014683321584	-15.272173344993861	-15.298546001687402	-15.24527100160136	-15.345929097299782	-15.291612190308218
-15.388772039711952	-15.4348597901938	-15.389623242676095	-15.375112496651754	-15.397377451152593	-15.371348788349785	-15.370563857772066	-15.389916939341974	-15.41266233716522	-15.378370671239253	-15.40593604434083	-15.42653902676922	-15.378671874265624	-15.377334745871659	-15.384485187641342	-15.35751065901409	-15.420824854560331	-15.404491782603687	-15.412284829221369	-15.406170152675264	-15.411023230411828	-15.447135220058732	-15.377458025847265	-15.408447822846002	-15.415717683525525	-15.360440489546338	-15.390371728734884	-15.38292682545006	-15.410923208476524	-15.384560642166576
-15.484064857768606	-15.550028294627493	-15.563227356589934	-15.474527676742047	-15.522285067041837	-15.451692227000956	-15.51587490627698	-15.471814673452629	-15.51408625863011	-15.513657728159911	-15.489529891026692	-15.489486959159608	-15.517732476787444	-15.505081455548513	-15.52932160345011	-15.502335600669298	-15.507778399062508	-15.545779884253315	-15.54575702134926	-15.457541794489394	-15.494328466326635	-15.476751437279693	-15.491373647466846	-15.48735005134849	-15.506051556602658	-15.499501402081655	-15.496476220855147	-15.484699341693492	-15.522620367328278	-15.56407106647141
-15.617980946704746	-15.506927103723234	-15.62302067525463	-15.58183268683481	-15.60425207851651	-15.66182819237792	-15.67016066734792	-15.65232909090419	-15.562930465055947	-15.603214451334209	-15.60793624431724	-15.554361912292766	-15.586459898385403	-15.636750167791464	-15.656303674673781	-15.589999638997234	-15.59067357803119	-15.569574718593856	-15.599825696437286	-15.57077053627778	-15.549622498098074	-15.622758753411508	-15.616154581941407	-15.610871885206643	-15.606997287667259	-15.54295830183494	-15.641380215766718	-15.579915499679245	-15.688499340525658	-15.596639651534977
-15.689568076493375	-15.68711984463246	-15.699762320192303	-15.717600104053957	-15.71334644836046	-15.717134716605456	-15.706976475956806	-15.677743877685385	-15.662207702079838	-15.702398635046723	-15.678350424841028	-15.689307384491167	-15.73325538182097	-15.747578332545318	-15.702180351473888	-15.689792254558892	-15.700338324750646	-15.697195503229596	-15.593376218553447	-15.747382910675038	-15.686613987416722	-15.676266199460933	-15.650480560457426	-15.709664936005318	-15.667254954673771	-15.684316665275247	-15.744559189068468	-15.688787388354344	-15.709724985924023	-15.66308655276717
-15.7298413651494	-15.837637064398198	-15.8025401774287	-15.841647107540355	-15.712787792610156	-15.838097018720628	-15.785934898153725	-15.82087427273579	-15.78365324600005	-15.819437659396995	-15.794181435478531	-15.746783497843785	-15.763935703649052	-15.756877447406323	-15.780760619456554	-15.814084550409747	-15.860656000945543	-15.795143472062659	-15.7782518017296	-15.75313131491097	-15.728845402817521	-15.846979017642722	-15.818107320438244	-15.826747411809524	-15.76980197284591	-15.783715607433214	-15.767054841293968	-15.802779178825139	-15.82596885865417	-15.8251745603749
-15.843977329050722	-15.974736858492886	-15.907077599723568	-15.900245544216391	-15.91153818311432	-15.921254635709035	-15.924170582816252	-15.87715586631058	-15.847090402925616	-16.0079076542557	-15.880609405713773	-15.856506054849117	-15.944699004660821	-15.898268754662432	-15.939790525324405	-15.928875341348242	-15.843379974783263	-15.830128017402393	-15.993480804150895	-15.895125482114176	-15.844329308856661	-15.839754320692238	-15.891824551094045	-15.875158644412341	-15.880793183670656	-15.865301512328125	-15.906090254526037	-15.93368395643554	-15.941676027811585	-15.837796198722625
-15.971708887715259	-15.970187311555964	-16.03186549815523	-16.142948887898648	-16.03563034395179	-15.992725176926399	-16.00365213000119	-16.054072302447494	-16.056156440003136	-16.038592865079597	-15.968314103378667	-16.177088231603765	-15.991270029518365	-15.97669353684865	-15.985076565560075	-15.959727492324436	-16.02265285001036	-15.990177861326316	-15.980002333927029	-16.037735367582044	-15.94549775005209	-16.069344328749175	-16.061415797001395	-15.978903919635648	-15.980415503533015	-16.060317524405786	-15.975622176405674	-15.91726047591675	-16.08050929248693	-15.960202718600463
